date,price,vol_spot_24h,market_cap
2019-10-10,17.77170675,266954040.221255,2764149180.143941
2019-10-11,17.56544647,216512836.158646,2732071806.841688
2019-10-12,16.56807402,183367679.453609,2576943773.434511
2019-10-13,17.23583268,220552544.945218,2680999297.6882634
2019-10-14,18.25621591,255918584.860504,2840945535.4956903
2019-10-15,18.40484368,232507149.33811,2867379837.7550764
2019-10-16,18.39617918,184699379.931746,2862318783.1612053
2019-10-17,17.76674876,199939156.272769,2764149805.042665
2019-10-18,18.50818812,238519214.295389,2876357780.979372
2019-10-19,18.21355533,200783188.933688,2832784900.526111
2019-10-20,18.17863797,225707240.54647,2819337301.631276
2019-10-21,18.43996487,219624171.028622,2860937975.9964514
2019-10-22,18.27088497,170907976.015751,2839090495.702674
2019-10-23,18.19730403,222405398.838989,2829837000.2604666
2019-10-24,16.66083056,138680474.32317,2586896306.0683155
2019-10-25,16.98169326,173490599.566002,2636185044.037385
2019-10-26,18.56408198,320501999.956208,2882102568.067341
2019-10-27,18.86327372,271102380.060394,2927524096.6102424
2019-10-28,19.26559391,270150663.99829,2996507151.2950315
2019-10-29,19.87127423,261546869.551868,3085921195.066604
2019-10-30,20.67375755,245699200.313296,3214526917.5965524
2019-10-31,20.02276024,227250569.009112,3114274313.691046
2019-11-01,19.93330519,243111390.90358,3060506252.7533703
2019-11-02,20.04647033,208100622.291097,3065691360.0758176
2019-11-03,20.20488389,249670352.956498,3101344759.0872283
2019-11-04,20.13726362,254113226.751745,3091534820.9206166
2019-11-05,20.6207311,216732807.626481,3168289034.148864
2019-11-06,20.64297637,260609369.25896,3167283072.37667
2019-11-07,20.65775883,191129830.55789,3170445921.317722
2019-11-08,20.40350094,190238362.288447,3130183685.4414
2019-11-09,19.65150237,155563947.012885,3016010887.576567
2019-11-10,19.72403312,157731752.705548,3027753879.6896987
2019-11-11,20.45906135,213718365.299845,3140930310.068284
2019-11-12,20.10698324,191616951.74937,3087724598.3153625
2019-11-13,20.8702225,210040979.454773,3200712593.98071
2019-11-14,21.32174237,177579377.404726,3274179213.160836
2019-11-15,21.28292845,224280844.378418,3264934236.6693945
2019-11-16,20.29927103,202193597.207639,3115427069.235268
2019-11-17,20.1822834,206139071.856025,3093903226.1259723
2019-11-18,20.0958598,204979868.320809,3069364634.7970867
2019-11-19,19.09181906,194636286.512974,2929875034.4438725
2019-11-20,18.48443828,175532220.887816,2829908505.209792
2019-11-21,18.09425438,177365413.932022,2776849838.070444
2019-11-22,16.78790397,198592122.814606,2575265675.0124497
2019-11-23,15.52573971,329422502.351183,2375099394.623605
2019-11-24,16.26714805,225813970.571493,2498755252.022044
2019-11-25,15.05671664,229491352.106787,2339130867.921225
2019-11-26,15.19030138,224300192.919117,2335397726.625603
2019-11-27,15.31576304,172816405.70923,2353850328.782428
2019-11-28,15.96005546,209010534.35398,2447219831.0203133
2019-11-29,15.56138542,141878650.832867,2387281534.2267394
2019-11-30,16.15594414,213298946.696574,2479816860.960093
2019-12-01,15.70669847,195044683.543643,2410939854.068628
2019-12-02,15.4549498,193840543.697856,2370714811.092932
2019-12-03,15.14311899,180234082.940776,2326424403.815256
2019-12-04,15.24451742,191379595.604803,2341111791.317436
2019-12-05,15.12655621,221792063.245081,2324400981.0368266
2019-12-06,15.64663461,254288921.623291,2401017472.81102
2019-12-07,15.67247346,230194170.109138,2399019210.983221
2019-12-08,15.56902154,219620354.317033,2390208907.6339016
2019-12-09,15.57923569,214654752.499054,2392977301.7334847
2019-12-10,15.3276303,176892874.850766,2350723770.1645617
2019-12-11,14.80075108,177092319.728453,2271141392.9431624
