date,price,vol_spot_24h,market_cap
2024-06-20,64865.94526749867,10362833358.498762,1278816672853.7625
2024-06-19,64962.04178659106,8432305324.394185,1280697161055.6716
2024-06-18,65106.53780203808,16876261070.629702,1283521028808.1162
2024-06-17,66492.25506338976,12633995757.766603,1310810030949.5234
2024-06-16,66632.78666799274,4969555029.322355,1313549181579.528
2024-06-15,66225.5758233538,5332656490.568001,1305470007778.4663
2024-06-14,66058.40586295088,12921792623.842663,1302154196007.455
2024-06-13,66751.39854364301,13368078815.46075,1315796425692.6467
2024-06-12,68226.57691698322,16443753400.337315,1344847693313.0762
2024-06-11,67344.60745403491,18044308897.480747,1327432924756.855
2024-06-10,69464.19919817043,8731522826.854458,1369184726318.0156
2024-06-09,69635.86846123665,5272138112.725918,1372538147990.2988
2024-06-08,69336.67531562776,6107268527.491943,1366608536302.194
2024-06-07,69366.20544330835,16181726890.231365,1367153664914.951
2024-06-06,70763.7844939708,11524113602.079287,1394645994549.6733
2024-06-05,71077.38404415407,14561804502.492355,1400793297974.3406
2024-06-04,70551.15091870313,14378008493.09787,1390409453649.7869
2024-06-03,68799.14059215461,13427423662.99425,1355849156143.6416
2024-06-02,67753.89194860862,6884351985.724326,1335229336325.8276
2024-06-01,67699.70921973548,4735207922.573619,1334132105205.2776
2024-05-31,67494.14634895764,12344139584.53632,1330051864393.0483
2024-05-30,68373.08954425823,13676428101.109556,1347341026467.17
2024-05-29,67550.88110842311,12130830456.300978,1331105311189.7268
2024-05-28,68360.6718960059,14666128907.228874,1347025847902.5083
2024-05-27,69365.10098776837,11256368425.826235,1366800054316.8167
2024-05-26,68524.59025267849,5947462481.323707,1350215584371.573
2024-05-25,69269.43113621669,6160922253.250994,1364853422786.2778
2024-05-24,68577.64433365858,12859436601.532751,1351189372387.0906
2024-05-23,67939.332254731,18361627074.477905,1338580400652.7468
2024-05-22,69142.67717368854,14481501810.753736,1362252690237.9019
2024-05-21,70158.32147018865,20962149498.066624,1382229853268.9607
2024-05-20,71379.29118518428,19620802645.010544,1406253837015.8286
2024-05-19,66298.04001870684,7345836807.230779,1306115277671.0173
2024-05-18,66984.7048464835,6673553063.268632,1319609536997.9102
2024-05-17,67044.17013745314,12651373132.01271,1320754396327.8445
2024-05-16,65233.0665609569,14467201398.077452,1285044900074.3928
2024-05-15,66304.4448833059,18623476198.05604,1306120651045.0615
2024-05-14,61566.43876711647,12782379316.91364,1212761076207.4324
2024-05-13,62889.421018821464,14153703424.50249,1238794808998.009
2024-05-12,61467.92941955469,5906284302.536406,1210766260843.7021
2024-05-11,60836.67000891503,6166877528.134656,1198306155342.6104
2024-05-10,60897.55192454652,13584089691.486193,1199475634700.3018
2024-05-09,63047.059642725246,12862431079.04397,1241784343782.0627
2024-05-08,61134.82693444143,13719561604.69719,1204093394257.1587
2024-05-07,62440.20988000246,13634255237.962803,1229778665649.6125
2024-05-06,63191.959545053636,14559103817.909227,1244560651075.0273
2024-05-05,64006.30460798847,8252626179.16412,1260574534335.2996
2024-05-04,63877.65771523234,9954749637.723576,1258014320240.3691
2024-05-03,62904.83292433352,17555616452.270123,1238827524255.6228
2024-05-02,59135.27036169111,17210302761.573486,1164566195267.8066
2024-05-01,58307.05498655436,25055414463.0543,1148229872123.8774
2024-04-30,60710.06375906723,19466566639.0894,1195527041699.2468
2024-04-29,63856.19937507265,13902987722.75883,1257453659989.7563
2024-04-28,62987.3030420021,7919735559.475543,1240317816178.6458
2024-04-27,63456.127661980456,8951332441.460806,1249521907246.7383
2024-04-26,63774.416100038645,12521392064.661179,1255761683387.125
2024-04-25,64485.80128352446,18930605311.73075,1269742902924.7444
2024-04-24,64226.61403633169,16414746583.635126,1264610341131.6165
2024-04-23,66391.10089892386,13164473221.272112,1307196361053.3096
2024-04-22,66878.2820440824,14632821171.71189,1316752651361.5554
2024-04-21,64956.85736824888,10008405491.476574,1278892108585.8728
2024-04-20,64979.56910235481,11080975140.398657,1279310608734.5603
2024-04-19,63954.318696024064,25279320255.16663,1259098602789.7754
2024-04-18,63481.53748869561,18057249519.436085,1249731255698.8684
2024-04-17,61281.17367486656,21488821352.186443,1206358204523.295
2024-04-16,63748.78505942368,21539496867.4656,1254878450456.9949
2024-04-15,63397.28550005976,21110807112.600285,1247896318461.8013
2024-04-14,65728.43083871999,24788408548.666355,1293721990464.2988
2024-04-13,64544.50331298857,26925517798.23969,1270357233410.3467
2024-04-12,67297.32530484532,22472825646.894302,1324468093644.588
2024-04-11,70093.98404213322,15755713493.654234,1379450447076.9902
2024-04-10,70519.63744350213,20658291375.323513,1387768286187.231
2024-04-09,69055.67747869605,19496058453.96612,1358893158953.2134
2024-04-08,71641.96317347861,19126269933.953884,1409720831805.2695
2024-04-07,69396.71294395102,10440701170.308102,1365473526957.72
2024-04-06,68937.12239962883,9952529709.286594,1356356358361.5005
2024-04-05,67930.82862287544,17887067376.487,1336491026059.238
2024-04-04,68532.34411935598,18184796179.594852,1348261203374.597
2024-04-03,66128.22041747406,18390813865.07228,1300907812932.081
2024-04-02,65512.19287157671,26759071252.567238,1288730832511.9802
2024-04-01,69774.60068902884,18576845679.48175,1372514330703.8706
2024-03-31,71306.58621900939,10056659706.267197,1402584506946.0154
2024-03-30,69680.95375975005,8636407437.782145,1370548129490.87
2024-03-29,69943.38635334256,12409519838.3722,1375642536024.5193
2024-03-28,70784.36073986137,17993170687.450806,1392119066398.3652
2024-03-27,69233.44935223376,20756996352.283867,1361550622870.4265
2024-03-26,70015.17258048245,18785264909.822453,1376864122209.018
2024-03-25,69859.57658883897,21714116165.437534,1373744911384.1504
2024-03-24,67305.69890799698,14024241429.725864,1323471062239.0103
2024-03-23,64125.13752602246,12361182623.252615,1260860901356.2417
2024-03-22,63667.102709690924,20904002165.9298,1251793095609.3884
2024-03-21,65485.93692175186,22633568143.557346,1287499360037.4868
2024-03-20,67951.70842351623,35142553443.57519,1335925898938.4478
2024-03-19,62074.97475140688,39089603870.95294,1220332301087.7563
2024-03-18,67679.81326828031,25985867631.442665,1330451461223.186
2024-03-17,68278.84724087422,23095000956.106285,1342165835069.7695
2024-03-16,65403.31089951672,23226260846.230377,1285582587205.7185
2024-03-15,69536.36358138872,41475895204.763504,1366758504319.4512
