date,price,vol_spot_24h,market_cap
2018-09-08,6397.81887024,4422971841.981781,110396118506.89438
2018-09-09,6181.19445075,3851077568.004001,106668555553.51492
2018-09-10,6260.76480606,4174629547.594032,108219061918.52274
2018-09-11,6308.13547462,4504626593.565221,108846231385.41852
2018-09-12,6278.91706963,5001529025.032475,108449181464.89592
2018-09-13,6330.57423802,5026516732.831187,109298582014.2178
2018-09-14,6486.46163039,4987196751.843109,112124461661.13242
2018-09-15,6500.01225462,5350596522.1363,112334356298.05247
2018-09-16,6530.22114623,4295951323.506035,112796085614.54744
2018-09-17,6506.24849322,4715407407.262404,112373562206.64604
2018-09-18,6250.12172732,4600931272.400568,107960190646.4486
2018-09-19,6347.06925545,4472798160.224327,109629673484.58704
2018-09-20,6383.75384116,5380977505.120019,110292032124.89343
2018-09-21,6491.88524228,5059042419.562756,112172960507.04016
2018-09-22,6753.83447214,5931455399.756281,116710823191.41154
2018-09-23,6747.03217296,5159534298.571353,116607568773.97198
2018-09-24,6711.02945182,4322794079.140574,116001860055.71248
2018-09-25,6596.18731305,4626497701.607775,114024650850.04752
2018-09-26,6441.31154454,4580781824.213022,111360852966.35107
2018-09-27,6462.79563529,3788299697.410916,111760801180.66
2018-09-28,6704.70424573,4690261094.515134,115905890382.87776
2018-09-29,6634.76596457,3140320712.260098,114768551691.0015
2018-09-30,6606.07379542,2294291064.49145,114265552573.72394
2018-10-01,6626.0379561,1908960742.721659,114617564007.79602
2018-10-02,6598.84125976,1893760872.901848,114225251470.51224
2018-10-03,6524.60769792,2035903501.161261,112814709079.4464
2018-10-04,6499.26237912,2247969611.197428,112545036630.82414
2018-10-05,6578.70180928,2059404665.189446,113846158429.54834
2018-10-06,6621.18936392,1840911129.558417,114567814410.76248
2018-10-07,6589.12468168,1464404365.51708,114021329402.35275
2018-10-08,6584.83215305,1499424737.458561,113962679824.78197
2018-10-09,6653.08945083,2081626437.463169,115167647222.33852
2018-10-10,6633.74572992,1741398466.902589,114837789505.01476
2018-10-11,6582.45508239,2070407901.701105,113987017102.36555
2018-10-12,6234.36764145,3581191342.767335,108155761830.83028
2018-10-13,6285.5929828,2295615181.287238,108845285496.56728
2018-10-14,6314.88338442,1851879464.85163,109372673141.74013
2018-10-15,6328.55476003,1847113723.735372,109624316973.412
2018-10-16,6659.87550841,6217858944.018429,115236573309.55289
2018-10-17,6635.12566752,2746546151.250114,114960968517.5375
