Date,Price,Volume,Market_cap
2021-05-17 00:00:00 UTC+0,16.28731073,612780140.909345,6311016435.79803400
2021-05-16 00:00:00 UTC+0,15.15893041,355178438.043027,5811343033.68547500
2021-05-15 00:00:00 UTC+0,16.42652552,345077193.390238,6310705658.60555650
2021-05-14 00:00:00 UTC+0,15.86020369,866756257.151233,6069144094.89672500
2021-05-13 00:00:00 UTC+0,14.81737699,657491281.880040,5875956327.71289300
2021-05-12 00:00:00 UTC+0,16.33247176,362372936.492425,6281602931.37684400
2021-05-11 00:00:00 UTC+0,15.96000358,581398314.166775,6185860433.31312200
2021-05-10 00:00:00 UTC+0,16.99904551,313438154.857997,6569355217.54520000
2021-05-09 00:00:00 UTC+0,16.98413657,287311024.476846,6533864278.74068400
2021-05-08 00:00:00 UTC+0,16.63978611,287121759.908176,6440212407.59738700
2021-05-07 00:00:00 UTC+0,16.74735567,448238112.207215,6510420095.67126000
2021-05-06 00:00:00 UTC+0,17.03235370,455826021.322340,6624928615.76341100
2021-05-05 00:00:00 UTC+0,16.23725160,571386703.703934,6345731970.13528700
2021-05-04 00:00:00 UTC+0,17.20448525,718984783.560211,6710282705.70148600
2021-05-03 00:00:00 UTC+0,17.16873302,336745179.437154,6705821723.04049500
2021-05-02 00:00:00 UTC+0,16.51113751,193407838.527703,6453301481.68185700
2021-05-01 00:00:00 UTC+0,16.68158375,303395681.477124,6525326441.90527800
2021-04-30 00:00:00 UTC+0,16.27413620,342330993.019269,6373809560.58544800
2021-04-29 00:00:00 UTC+0,16.83338627,464866861.901551,6583473796.89778300
2021-04-28 00:00:00 UTC+0,17.68934741,695123737.313158,6959352055.68993300
2021-04-27 00:00:00 UTC+0,17.63071388,547008001.155562,6606180067.72144900
2021-04-26 00:00:00 UTC+0,17.67801576,989083578.479023,6640408806.18021000
2021-04-25 00:00:00 UTC+0,15.69622474,657650128.094952,5991485772.73071400
2021-04-24 00:00:00 UTC+0,14.03721980,674451984.361634,5293168989.67075350
2021-04-23 00:00:00 UTC+0,13.69958310,721163761.654227,5191694142.64418800
2021-04-22 00:00:00 UTC+0,13.28985122,434515370.369280,5044216692.86751200
2021-04-21 00:00:00 UTC+0,13.43414651,437981358.892310,5102747892.18768100
2021-04-20 00:00:00 UTC+0,13.91817962,753190649.124289,5361635807.55489000
2021-04-19 00:00:00 UTC+0,13.41323565,649253575.509296,5104970953.70897000
2021-04-18 00:00:00 UTC+0,15.21482840,339917923.796530,5813771141.08578500
2021-04-17 00:00:00 UTC+0,15.80781303,454743163.171795,6011753423.33933900
2021-04-16 00:00:00 UTC+0,16.81710294,430337432.170951,6376199440.46127400
2021-04-15 00:00:00 UTC+0,15.22708003,410163131.574324,5804721432.89384500
2021-04-14 00:00:00 UTC+0,15.65432917,505404583.149214,5958025614.31461500
2021-04-13 00:00:00 UTC+0,14.64868853,262730827.051988,5592127815.30626100
2021-04-12 00:00:00 UTC+0,15.12331015,184678994.503759,5785377828.40134700
2021-04-11 00:00:00 UTC+0,15.48231976,281737999.216729,5902285496.63141100
2021-04-10 00:00:00 UTC+0,15.66464105,377527713.161469,6003555022.75198000
2021-04-09 00:00:00 UTC+0,15.76244781,268741900.133517,6052041525.45402800
2021-04-08 00:00:00 UTC+0,15.49032905,438478960.100636,5995145561.38091300
2021-04-07 00:00:00 UTC+0,16.73306452,380851679.793211,6534851645.92862300
2021-04-06 00:00:00 UTC+0,17.52145338,252348343.199254,6758818179.76888400
2021-04-05 00:00:00 UTC+0,18.17649324,175424218.383235,7036269109.71905600
2021-04-04 00:00:00 UTC+0,17.99144325,212183772.246103,6977835143.94926400
2021-04-03 00:00:00 UTC+0,18.44201296,343753317.228590,7176012887.20148400
2021-04-02 00:00:00 UTC+0,18.42099842,364915187.120557,7164929415.78698900
2021-04-01 00:00:00 UTC+0,18.64449694,585865723.063685,7298712158.53236500
2021-03-31 00:00:00 UTC+0,18.61497774,311622350.897640,7288443175.64637100
2021-03-30 00:00:00 UTC+0,18.91047688,301553936.132501,7441532333.24498200
2021-03-29 00:00:00 UTC+0,18.53915520,245280281.328828,7292140050.72744700
2021-03-28 00:00:00 UTC+0,18.72316722,308768578.806572,7442439825.29111000
2021-03-27 00:00:00 UTC+0,18.49530170,534211387.349111,7367382078.61751100
2021-03-26 00:00:00 UTC+0,16.29132657,539635853.471544,6515999708.57246300
2021-03-25 00:00:00 UTC+0,16.47289387,971285814.405677,6652850176.22934400
2021-03-24 00:00:00 UTC+0,16.95219966,624585152.776555,6838247563.46105500
2021-03-23 00:00:00 UTC+0,19.39634420,604472520.454050,7901001405.16301600
2021-03-22 00:00:00 UTC+0,22.00422216,699675053.123443,8954131768.65007200
2021-03-21 00:00:00 UTC+0,20.97142114,467516123.546693,8553996130.85264700
2021-03-20 00:00:00 UTC+0,20.04863079,983323496.634307,8200198554.16982900
2021-03-19 00:00:00 UTC+0,19.10986136,665302562.882541,7484647899.66514700
2021-03-18 00:00:00 UTC+0,18.58821594,1246224342.303278,7726109196.71773050
2021-03-17 00:00:00 UTC+0,20.02430488,1789887452.919890,7965454826.48259500
2021-03-16 00:00:00 UTC+0,16.31728064,784413681.784311,6551218237.45350500
2021-03-15 00:00:00 UTC+0,16.04824826,958229808.543626,6496754890.77840400
2021-03-14 00:00:00 UTC+0,14.52989234,535203813.929162,5922782829.36730600
2021-03-13 00:00:00 UTC+0,14.13549228,975314747.693628,5693734303.98983600
2021-03-12 00:00:00 UTC+0,10.78355823,431955410.042226,4232244363.69320730
2021-03-11 00:00:00 UTC+0,11.14810186,501406082.684363,4428400576.79184700
2021-03-10 00:00:00 UTC+0,11.74072106,1024046281.749747,4649351687.72905350
2021-03-09 00:00:00 UTC+0,9.61562718,493901259.136257,3851724794.73339220
2021-03-08 00:00:00 UTC+0,8.26615906,236223743.349937,3328027605.63437370
2021-03-07 00:00:00 UTC+0,8.27932272,415934378.608902,3350617491.53677130
2021-03-06 00:00:00 UTC+0,8.51365836,634060285.698395,3467138052.45412900
2021-03-05 00:00:00 UTC+0,7.52997001,535695455.930288,3083593825.12359240
2021-03-04 00:00:00 UTC+0,7.24727205,569276190.931288,2952700665.51693600
2021-03-03 00:00:00 UTC+0,6.51775331,238767203.309245,2650616885.43588100
2021-03-02 00:00:00 UTC+0,6.74139593,327597758.330978,2735089218.09279870
2021-03-01 00:00:00 UTC+0,5.35379807,193465411.623947,2194952454.04097700
2021-02-28 00:00:00 UTC+0,5.96746260,161541708.795339,2439288647.50904660
2021-02-27 00:00:00 UTC+0,5.88400626,222944742.353851,2422370633.39567470
2021-02-26 00:00:00 UTC+0,5.97814348,299507633.571771,2547105991.45228620
2021-02-25 00:00:00 UTC+0,6.71020834,423703909.602248,2835092345.91951470
2021-02-24 00:00:00 UTC+0,6.68534622,720596544.789616,2817034981.85173460
2021-02-23 00:00:00 UTC+0,7.04353426,991240153.216297,2985056620.94555000
2021-02-22 00:00:00 UTC+0,6.15581148,196298655.878729,2649855683.50760460
2021-02-21 00:00:00 UTC+0,5.98498592,241968838.121577,2574462769.14498950
2021-02-20 00:00:00 UTC+0,6.34569989,268244801.216757,2766438011.21973230
2021-02-19 00:00:00 UTC+0,6.70341235,340895501.152916,2944737201.85787630
2021-02-18 00:00:00 UTC+0,7.32870006,620464884.650264,3200535877.86130200
2021-02-17 00:00:00 UTC+0,6.50796181,455218267.524539,2894208744.76945900
2021-02-16 00:00:00 UTC+0,5.43287450,261738066.915541,2442164037.00028320
2021-02-15 00:00:00 UTC+0,5.66927300,262680242.540701,2571150939.40955830
2021-02-14 00:00:00 UTC+0,5.59050642,222879731.725279,2577531761.95095060
2021-02-13 00:00:00 UTC+0,5.70874771,328656700.916480,2676481536.45891100
2021-02-12 00:00:00 UTC+0,5.51924132,393951283.915338,2607852149.24776360
2021-02-11 00:00:00 UTC+0,6.09686389,622459308.261668,2922017345.31962800
2021-02-10 00:00:00 UTC+0,6.51880685,1459163021.607596,3136342241.75000950
2021-02-09 00:00:00 UTC+0,5.75708841,1180412320.581722,2721789340.92015650
2021-02-08 00:00:00 UTC+0,3.04957746,250171218.161166,1501240694.98997380
2021-02-07 00:00:00 UTC+0,2.68282311,144162561.078502,1307422284.08618470
2021-02-06 00:00:00 UTC+0,2.88156747,212067371.452597,1399559904.78441360
2021-02-05 00:00:00 UTC+0,2.64512818,384791963.019540,1294104535.26120020
2021-02-04 00:00:00 UTC+0,2.11774292,315201229.419150,1023237028.53163530
2021-02-03 00:00:00 UTC+0,2.31699221,317687330.815946,1112902950.97144220
2021-02-02 00:00:00 UTC+0,1.78847241,223927612.622536,867423191.82955800
2021-02-01 00:00:00 UTC+0,1.46501799,111715808.296696,706993420.43186460
2021-01-31 00:00:00 UTC+0,1.43064784,95011427.918321,690994703.40653920
2021-01-30 00:00:00 UTC+0,1.47165493,181954788.762951,712384765.30511980
2021-01-29 00:00:00 UTC+0,1.45340748,310857704.930594,707028108.55744730
2021-01-28 00:00:00 UTC+0,1.12390647,141224099.999291,543886259.76732060
2021-01-27 00:00:00 UTC+0,1.25133050,318222119.717040,614155066.42965650
2021-01-26 00:00:00 UTC+0,0.87154439,28979137.871845,422904121.30850210
2021-01-25 00:00:00 UTC+0,0.90503336,30215313.241045,437936394.01312894
2021-01-24 00:00:00 UTC+0,0.89763563,26662253.699550,430312187.92028916
2021-01-23 00:00:00 UTC+0,0.81314465,33668779.310398,393555431.42892290
2021-01-22 00:00:00 UTC+0,0.79539051,27888409.684644,386717123.67199564
2021-01-21 00:00:00 UTC+0,0.90580539,30003941.403757,437839685.10871700
2021-01-20 00:00:00 UTC+0,0.90757215,73665038.495601,442322483.58004680
2021-01-19 00:00:00 UTC+0,0.79879900,15578227.086634,387893155.49536550
2021-01-18 00:00:00 UTC+0,0.80658023,28868929.744418,392371397.85802080
2021-01-17 00:00:00 UTC+0,0.76154664,18397626.797543,369304564.37653260
2021-01-16 00:00:00 UTC+0,0.79190436,25765636.591926,383592645.51242730
2021-01-15 00:00:00 UTC+0,0.83301896,38259597.590488,403320577.18055840
2021-01-14 00:00:00 UTC+0,0.82122832,35339334.944594,398476802.42999640
2021-01-13 00:00:00 UTC+0,0.74887607,37414395.956447,362483074.26444910
2021-01-12 00:00:00 UTC+0,0.73832947,65086074.356155,358596839.10986060
2021-01-11 00:00:00 UTC+0,0.84787179,36616084.509523,411126257.33108790
2021-01-10 00:00:00 UTC+0,0.81974936,22549655.540235,396469115.36017890
2021-01-09 00:00:00 UTC+0,0.85055912,39436615.079337,410924794.70332880
2021-01-08 00:00:00 UTC+0,0.85697765,87739758.215421,414665004.95343270
2021-01-07 00:00:00 UTC+0,0.71558214,19668604.992782,345113262.70193780
2021-01-06 00:00:00 UTC+0,0.71667633,45587563.772793,346914851.80892986
2021-01-05 00:00:00 UTC+0,0.65278864,53310922.549951,317539137.01669014
2021-01-04 00:00:00 UTC+0,0.66003249,36340416.951395,323192424.04973190
2021-01-03 00:00:00 UTC+0,0.63100767,22586202.499297,305731973.23963344
2021-01-02 00:00:00 UTC+0,0.64873622,19316682.176130,314767616.95577365
2021-01-01 00:00:00 UTC+0,0.65179059,24474148.988340,314821168.40210670
2020-12-31 00:00:00 UTC+0,0.66936957,45509253.739999,325111475.99154720
2020-12-30 00:00:00 UTC+0,0.64693498,47735508.276115,313240206.73037946
2020-12-29 00:00:00 UTC+0,0.62117431,54004613.812566,301676328.35011536
2020-12-28 00:00:00 UTC+0,0.55215640,30329335.094962,268264608.70975518
2020-12-27 00:00:00 UTC+0,0.54188836,19886753.180492,263028445.22166017
2020-12-26 00:00:00 UTC+0,0.53812464,68879829.655208,260793867.16935906
2020-12-25 00:00:00 UTC+0,0.51916489,33342120.835358,251858061.12340927
2020-12-24 00:00:00 UTC+0,0.46097665,17755076.543231,224219902.55842670
2020-12-23 00:00:00 UTC+0,0.50952322,22641613.750871,247060240.88925410
2020-12-22 00:00:00 UTC+0,0.46951318,27050916.912961,231087460.97545975
2020-12-21 00:00:00 UTC+0,0.48874487,19371185.263182,231506261.58145010
2020-12-20 00:00:00 UTC+0,0.53721174,12184735.654912,253737495.91273674
2020-12-19 00:00:00 UTC+0,0.53268197,26585873.507729,251250335.55353650
2020-12-18 00:00:00 UTC+0,0.48330719,32097104.147072,228217104.61677676
2020-12-17 00:00:00 UTC+0,0.50373141,29078598.557241,238363891.52128360
2020-12-16 00:00:00 UTC+0,0.47817372,7072660.053235,225868292.59043320
2020-12-15 00:00:00 UTC+0,0.47212366,9110044.645959,223000668.17863896
2020-12-14 00:00:00 UTC+0,0.47959115,7843446.273790,226515469.59078908
2020-12-13 00:00:00 UTC+0,0.48248443,7763096.701601,228050733.83135524
2020-12-12 00:00:00 UTC+0,0.46393450,14276303.433569,219236986.49168060
2020-12-11 00:00:00 UTC+0,0.47542492,12641093.919266,224782504.21697760
2020-12-10 00:00:00 UTC+0,0.49211003,23256158.839214,232418876.75551677
2020-12-09 00:00:00 UTC+0,0.47285942,24559843.771742,223587011.94794917
2020-12-08 00:00:00 UTC+0,0.50802297,14788159.073354,240188750.12026668
2020-12-07 00:00:00 UTC+0,0.50118118,13197169.473397,236702966.05457395
2020-12-06 00:00:00 UTC+0,0.50904041,28668120.739281,238092261.97128972
2020-12-05 00:00:00 UTC+0,0.45101483,43303498.068655,213538934.31025058
2020-12-04 00:00:00 UTC+0,0.50188291,54233679.523714,235940579.29298150
2020-12-03 00:00:00 UTC+0,0.40715942,11131033.881348,192652636.02339482
2020-12-02 00:00:00 UTC+0,0.38943177,18917723.267530,184198714.89171690
2020-12-01 00:00:00 UTC+0,0.39774761,21319200.050002,188061364.75174725
2020-11-30 00:00:00 UTC+0,0.37981812,4952754.491506,179551402.97019920
2020-11-29 00:00:00 UTC+0,0.38436040,4585675.816371,182003424.65318170
2020-11-28 00:00:00 UTC+0,0.38456161,15521851.288338,181832455.47566930
2020-11-27 00:00:00 UTC+0,0.34970245,20741565.149872,165360037.81610835
2020-11-26 00:00:00 UTC+0,0.40814758,21558379.178618,194424139.44226220
2020-11-25 00:00:00 UTC+0,0.41104684,28994700.089666,194540125.99873530
2020-11-24 00:00:00 UTC+0,0.37851859,24062548.032412,178982261.10601300
2020-11-23 00:00:00 UTC+0,0.34800539,15598711.636907,164504186.45371303
2020-11-22 00:00:00 UTC+0,0.34603830,6581827.692775,163369056.52159310
2020-11-21 00:00:00 UTC+0,0.34282690,9791363.044839,161549434.88996837
2020-11-20 00:00:00 UTC+0,0.32382000,7948636.980270,152342411.58825645
2020-11-19 00:00:00 UTC+0,0.31612313,8337443.819105,148652338.64409703
2020-11-18 00:00:00 UTC+0,0.31099116,7005507.224958,145986151.54428050
2020-11-17 00:00:00 UTC+0,0.31229601,8494131.010017,146529487.50966445
2020-11-16 00:00:00 UTC+0,0.30794642,5662326.218882,144217708.22062504
2020-11-15 00:00:00 UTC+0,0.30526212,3869990.353240,142748352.42596403
2020-11-14 00:00:00 UTC+0,0.31868493,4073304.723489,148687988.39636862
2020-11-13 00:00:00 UTC+0,0.31651002,5987448.399120,147487991.41475810
2020-11-12 00:00:00 UTC+0,0.32046581,7742041.085096,148920319.76869288
2020-11-11 00:00:00 UTC+0,0.30804289,4175513.931956,143150956.36966172
2020-11-10 00:00:00 UTC+0,0.29768436,3129659.081315,138055659.63036954
2020-11-09 00:00:00 UTC+0,0.30301712,2399280.223305,140489100.77470540
2020-11-08 00:00:00 UTC+0,0.29188855,4312857.748554,135141930.60503763
2020-11-07 00:00:00 UTC+0,0.30468038,3723112.936075,140667567.18408012
2020-11-06 00:00:00 UTC+0,0.29214489,3106760.791354,134536512.02605405
2020-11-05 00:00:00 UTC+0,0.28394240,2777597.381128,130526572.61631063
2020-11-04 00:00:00 UTC+0,0.29044007,3597904.049559,133392845.84074004
2020-11-03 00:00:00 UTC+0,0.28669246,3580435.253981,131624943.09372088
2020-11-02 00:00:00 UTC+0,0.29925415,1809440.308948,137193779.77972860
2020-11-01 00:00:00 UTC+0,0.30311822,2133363.531475,138639280.51114818
2020-10-31 00:00:00 UTC+0,0.30326603,2970525.137651,138509665.23343822
2020-10-30 00:00:00 UTC+0,0.30163252,2444798.985727,137451072.90258730
2020-10-29 00:00:00 UTC+0,0.30843914,5609866.984848,140214504.23016608
2020-10-28 00:00:00 UTC+0,0.30921089,4703293.295426,140735269.80502906
2020-10-27 00:00:00 UTC+0,0.30402504,4812522.795311,137832958.43673924
2020-10-26 00:00:00 UTC+0,0.30817791,2000978.144705,139672413.56311230
2020-10-25 00:00:00 UTC+0,0.31149847,2193956.273919,140873390.32158400
2020-10-24 00:00:00 UTC+0,0.31640904,3917562.335812,143058476.38481534
2020-10-23 00:00:00 UTC+0,0.31401574,2991262.708096,141880247.75007027
2020-10-22 00:00:00 UTC+0,0.31132904,3452618.832196,140331813.40940672
2020-10-21 00:00:00 UTC+0,0.30998844,3844562.716023,139736772.45088255
2020-10-20 00:00:00 UTC+0,0.31999942,3505320.641326,144005303.38734890
2020-10-19 00:00:00 UTC+0,0.31377571,1061622.663679,141277429.95309955
2020-10-18 00:00:00 UTC+0,0.31664047,1368328.801251,142374387.57052380
2020-10-17 00:00:00 UTC+0,0.31861337,2803163.843101,143150470.23922512
2020-10-16 00:00:00 UTC+0,0.32394566,2469317.462325,145396479.49297710
2020-10-15 00:00:00 UTC+0,0.32012356,5695563.075905,143689525.07542550
2020-10-14 00:00:00 UTC+0,0.31609778,3139624.821843,141670383.37985763
2020-10-13 00:00:00 UTC+0,0.32543376,3510666.376472,145879319.53123882
2020-10-12 00:00:00 UTC+0,0.32096542,3068476.587734,143807545.19518545
2020-10-11 00:00:00 UTC+0,0.30806315,3107002.742611,137813181.31178060
2020-10-10 00:00:00 UTC+0,0.31701733,2747594.361864,141418132.89968127
2020-10-09 00:00:00 UTC+0,0.30127915,2331012.085221,134302553.87440330
2020-10-08 00:00:00 UTC+0,0.30288977,2473114.161814,134966049.78499160
2020-10-07 00:00:00 UTC+0,0.29438505,2653952.647821,131137855.67324467
2020-10-06 00:00:00 UTC+0,0.31075891,3676909.737762,138325933.36863378
2020-10-05 00:00:00 UTC+0,0.30172821,1935573.910176,134108436.72442147
2020-10-04 00:00:00 UTC+0,0.31079244,4295259.691866,138091496.44874123
2020-10-03 00:00:00 UTC+0,0.32996636,7173275.410741,146534325.84962080
2020-10-02 00:00:00 UTC+0,0.31780541,3401368.153266,140956908.13078746
2020-10-01 00:00:00 UTC+0,0.33426580,3283138.495783,148029512.70497698
2020-09-30 00:00:00 UTC+0,0.33298815,11758064.218717,147200906.28639540
2020-09-29 00:00:00 UTC+0,0.32292839,5322333.651108,143006598.23629752
2020-09-28 00:00:00 UTC+0,0.31279601,1822428.326304,138284634.18827070
2020-09-27 00:00:00 UTC+0,0.31584122,2979831.937449,139494840.78936580
2020-09-26 00:00:00 UTC+0,0.32375625,7775712.149992,142950392.80659980
2020-09-25 00:00:00 UTC+0,0.30190093,2920336.914228,132746513.25408787
2020-09-24 00:00:00 UTC+0,0.29009318,1952761.344585,128117438.54520988
2020-09-23 00:00:00 UTC+0,0.29999389,2712813.938331,132035527.88105676
2020-09-22 00:00:00 UTC+0,0.28865690,4888077.388708,127424249.39763854
2020-09-21 00:00:00 UTC+0,0.31004416,3848696.592150,136479916.57948744
2020-09-20 00:00:00 UTC+0,0.31732311,3753468.270542,139685583.72277890
2020-09-19 00:00:00 UTC+0,0.32165129,5343905.107705,141431628.59146097
2020-09-18 00:00:00 UTC+0,0.31210503,6251379.025112,137095038.31666628
2020-09-17 00:00:00 UTC+0,0.32019821,16661875.038575,140297563.48085833
2020-09-16 00:00:00 UTC+0,0.33784457,12008452.927796,147780502.25962055
2020-09-15 00:00:00 UTC+0,0.31979469,3964415.642305,140275635.93564233
2020-09-14 00:00:00 UTC+0,0.30932541,6243650.306528,135562114.98774925
2020-09-13 00:00:00 UTC+0,0.32945790,6295507.451744,143359532.08026394
2020-09-12 00:00:00 UTC+0,0.33835828,6998492.104488,148235627.10105056
2020-09-11 00:00:00 UTC+0,0.34926804,10849702.269560,152648362.66503295
2020-09-10 00:00:00 UTC+0,0.31758273,5020297.250709,138731741.71248642
2020-09-09 00:00:00 UTC+0,0.31704558,6149330.713117,138562677.06464670
2020-09-08 00:00:00 UTC+0,0.32572403,7813656.482793,142461291.85621592
2020-09-07 00:00:00 UTC+0,0.33367435,7144493.183006,145614665.95066170
2020-09-06 00:00:00 UTC+0,0.32820078,8055742.084521,142681470.82056767
2020-09-05 00:00:00 UTC+0,0.37044809,9110670.415228,161548933.98009070
2020-09-04 00:00:00 UTC+0,0.37993776,12158189.780754,166853473.62204266
2020-09-03 00:00:00 UTC+0,0.44335516,12647026.680189,193197227.67826012
2020-09-02 00:00:00 UTC+0,0.47899074,14372127.852674,208745119.28549072
2020-09-01 00:00:00 UTC+0,0.50915884,11470520.951255,221914872.50649557
2020-08-31 00:00:00 UTC+0,0.53234624,13854971.120601,231570910.61086600
2020-08-30 00:00:00 UTC+0,0.53775491,16729430.729069,233495046.35863888
2020-08-29 00:00:00 UTC+0,0.56257253,21429056.936477,244718939.93277560
2020-08-28 00:00:00 UTC+0,0.50270748,16125750.721536,218732001.61553922
2020-08-27 00:00:00 UTC+0,0.49134665,11097256.733441,212942799.23063610
2020-08-26 00:00:00 UTC+0,0.46327567,15781154.903843,201086523.64279530
2020-08-25 00:00:00 UTC+0,0.52828951,11873526.865575,226642018.12359930
2020-08-24 00:00:00 UTC+0,0.48195613,16754088.947975,209002578.95988065
2020-08-23 00:00:00 UTC+0,0.46826297,13974469.554169,203049964.46892524
2020-08-22 00:00:00 UTC+0,0.43192929,20764709.585051,187161090.29361975
2020-08-21 00:00:00 UTC+0,0.51461841,15150959.177942,222704992.84153908
2020-08-20 00:00:00 UTC+0,0.50673609,65032077.782069,218454774.99957570
2020-08-19 00:00:00 UTC+0,0.56309354,15362438.891830,243319651.82649170
2020-08-18 00:00:00 UTC+0,0.56494754,13949991.815400,243641000.76773010
2020-08-17 00:00:00 UTC+0,0.60194335,26830181.463799,258840551.98772243
2020-08-16 00:00:00 UTC+0,0.51133414,7122852.394253,220770810.61937454
2020-08-15 00:00:00 UTC+0,0.51968086,19724610.782180,224016999.23188826
2020-08-14 00:00:00 UTC+0,0.51945778,33832685.712817,225420540.24149612
2020-08-13 00:00:00 UTC+0,0.55397193,29180606.386549,238444602.34944734
2020-08-12 00:00:00 UTC+0,0.52479717,38045246.477301,225918768.74407127
2020-08-11 00:00:00 UTC+0,0.57139792,51260126.460273,245750471.87531734
2020-08-10 00:00:00 UTC+0,0.43467006,20779480.367632,185924573.92975745
2020-08-09 00:00:00 UTC+0,0.36520724,12102306.202425,157773555.63176912
2020-08-08 00:00:00 UTC+0,0.33528465,7256433.015068,143879404.88127282
2020-08-07 00:00:00 UTC+0,0.34697377,10371502.273840,148957488.54321480
2020-08-06 00:00:00 UTC+0,0.33969626,12411461.573608,145725038.34169316
2020-08-05 00:00:00 UTC+0,0.32568943,8187201.073148,139817854.69611356
2020-08-04 00:00:00 UTC+0,0.32656422,10945252.113494,139939257.27613246
2020-08-03 00:00:00 UTC+0,0.32418646,12023138.210297,137676515.80261403
2020-08-02 00:00:00 UTC+0,0.28192363,5637917.190648,120701406.60215825
2020-08-01 00:00:00 UTC+0,0.30532180,7188651.142913,130639372.68914970
2020-07-31 00:00:00 UTC+0,0.33744213,11094981.906306,144679825.79438360
2020-07-30 00:00:00 UTC+0,0.34716628,12377580.689469,148490494.72953280
2020-07-29 00:00:00 UTC+0,0.37225693,6643920.816158,159154365.94650670
2020-07-28 00:00:00 UTC+0,0.40082295,14385976.844737,171046324.14149088
2020-07-27 00:00:00 UTC+0,0.41776673,14551682.764194,178742978.50859610
2020-07-26 00:00:00 UTC+0,0.38373648,12420342.616188,163595051.59972070
2020-07-25 00:00:00 UTC+0,0.37771979,16023877.472719,161133296.46748670
2020-07-24 00:00:00 UTC+0,0.39034173,22416767.180916,166355283.72664335
2020-07-23 00:00:00 UTC+0,0.37843563,21762179.147734,161189049.76926342
2020-07-22 00:00:00 UTC+0,0.32362777,15013133.832996,137245540.56470588
2020-07-21 00:00:00 UTC+0,0.34011422,20766577.771563,148582465.75815588
2020-07-20 00:00:00 UTC+0,0.33816069,20868412.317349,143069125.30117816
2020-07-19 00:00:00 UTC+0,0.26928057,7981639.473950,114370171.22547399
2020-07-18 00:00:00 UTC+0,0.26029354,8398623.888000,110589445.95310070
2020-07-17 00:00:00 UTC+0,0.23307256,7459889.541855,98992371.51602365
2020-07-16 00:00:00 UTC+0,0.23509438,8410676.065291,99774693.45319049
2020-07-15 00:00:00 UTC+0,0.21547107,6107379.488438,91341101.23111114
2020-07-14 00:00:00 UTC+0,0.21197405,7532102.244061,89829905.68932542
2020-07-13 00:00:00 UTC+0,0.21511590,6847799.166551,91223893.09847657
2020-07-12 00:00:00 UTC+0,0.20896874,5017924.797022,88472661.38761121
2020-07-11 00:00:00 UTC+0,0.20830349,7063613.063437,88129072.98132841
2020-07-10 00:00:00 UTC+0,0.20748738,7245927.103230,87686655.41078710
2020-07-09 00:00:00 UTC+0,0.20929691,7127268.839152,88372606.19759099
2020-07-08 00:00:00 UTC+0,0.21444023,6347934.990684,90613592.15592773
2020-07-07 00:00:00 UTC+0,0.21363278,6664257.825590,90264882.21840489
2020-07-06 00:00:00 UTC+0,0.20647757,5462357.170598,87140771.31107162
2020-07-05 00:00:00 UTC+0,0.20494715,6146262.700987,86449550.91540094
2020-07-04 00:00:00 UTC+0,0.20804286,6676399.710600,87604265.30598599
2020-07-03 00:00:00 UTC+0,0.21019639,10226692.902841,88486034.07826425
2020-07-02 00:00:00 UTC+0,0.20766766,7610119.760722,87431774.02747090
2020-07-01 00:00:00 UTC+0,0.20915093,3352762.310093,88041038.75086667
2020-06-30 00:00:00 UTC+0,0.20642311,4071245.428305,86802260.92785470
2020-06-29 00:00:00 UTC+0,0.20519823,4229946.239260,86140289.81137216
2020-06-28 00:00:00 UTC+0,0.20889430,4163711.985392,87388816.85676670
2020-06-27 00:00:00 UTC+0,0.20364844,4619373.804780,85462843.20152718
2020-06-26 00:00:00 UTC+0,0.20341009,4095155.058167,85411804.32642157
2020-06-25 00:00:00 UTC+0,0.20614032,4085721.587447,67516620.74645858
2020-06-24 00:00:00 UTC+0,0.21024336,1678818.545388,68818805.80707444
2020-06-23 00:00:00 UTC+0,0.20997422,3320013.426452,68580723.97879606
2020-06-22 00:00:00 UTC+0,0.21223629,2801273.065912,69232762.64244021
2020-06-21 00:00:00 UTC+0,0.21177584,3008365.897520,69118580.28260238
2020-06-20 00:00:00 UTC+0,0.21316421,2812243.586792,69359492.10046074
2020-06-19 00:00:00 UTC+0,0.21133510,3167603.881158,68865757.10182592
2020-06-18 00:00:00 UTC+0,0.21331406,3317132.940184,59324139.59408969
2020-06-17 00:00:00 UTC+0,0.21677850,3243815.830844,60277681.33772548
2020-06-16 00:00:00 UTC+0,0.20501062,3330201.118164,56952115.49423320
2020-06-15 00:00:00 UTC+0,0.21208481,3129241.744019,58650946.03461300
2020-06-14 00:00:00 UTC+0,0.21332970,2346740.961987,58947926.53179897
2020-06-13 00:00:00 UTC+0,0.21139940,2358479.161701,58226245.86610046
2020-06-12 00:00:00 UTC+0,0.20233979,5017351.452828,55302201.10972583
2020-06-11 00:00:00 UTC+0,0.22713784,6735459.256750,62422695.64811730
2020-06-10 00:00:00 UTC+0,0.22309797,7748278.396017,61423499.00128610
2020-06-09 00:00:00 UTC+0,0.21862654,4271643.134284,60211633.21152915
2020-06-08 00:00:00 UTC+0,0.21520532,6416165.762682,58972100.60652871
2020-06-07 00:00:00 UTC+0,0.21144578,8470560.115727,58112925.74907918
2020-06-06 00:00:00 UTC+0,0.21212504,2924897.873808,58086553.07918074
